source_workload,destination_workload,timestamp,total_request,new_request,success_count,error_count,success_rate,error_rate,average_latency,istio_request_bytes,throughput,request_rate,time_window,link_color,Abnormality class
checkoutservice,cartservice,2025-03-10 16:09:15,292956.0,28.0,28.0,0.0,1.0,0.0,4.371428571425246,4190.0,279.3333333333333,1.8666666666666667,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:09:30,292990.0,34.0,34.0,0.0,1.0,0.0,3.985294117647059,4430.0,295.3333333333333,2.2666666666666666,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:09:45,293024.0,34.0,34.0,0.0,1.0,0.0,4.669117647058823,5065.0,337.6666666666667,2.2666666666666666,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:10:00,293061.0,37.0,37.0,0.0,1.0,0.0,4.59054054054935,5305.0,353.6666666666667,2.466666666666667,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:10:15,293096.0,35.0,35.0,0.0,1.0,0.0,25.67714285712157,5065.0,337.6666666666667,2.333333333333333,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:10:30,293150.0,54.0,54.0,0.0,1.0,0.0,4.021296296307507,6055.0,403.6666666666667,3.6,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:10:45,293186.0,36.0,36.0,0.0,1.0,0.0,4.859722222207994,5565.0,371.0,2.4,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:11:00,293245.0,59.0,59.0,0.0,1.0,0.0,5.558474576274343,9245.0,616.3333333333334,3.933333333333333,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:11:15,293296.0,51.0,51.0,0.0,1.0,0.0,13.903921568633844,7430.0,495.3333333333333,3.4,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:11:30,293333.0,37.0,37.0,0.0,1.0,0.0,5.514864864859831,5815.0,387.6666666666667,2.466666666666667,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:11:45,293403.0,70.0,70.0,0.0,1.0,0.0,3.7307142857162816,8120.0,541.3333333333334,4.666666666666667,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:12:00,293447.0,44.0,44.0,0.0,1.0,0.0,57.75795454546196,7440.0,496.0,2.933333333333333,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:12:15,293491.0,44.0,44.0,0.0,1.0,0.0,46.23636363635094,7870.0,524.6666666666666,2.933333333333333,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:12:30,293517.0,26.0,26.0,0.0,1.0,0.0,5.673076923085878,3750.0,250.0,1.7333333333333334,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:12:45,293529.0,12.0,12.0,0.0,1.0,0.0,3.283333333286768,1680.0,112.0,0.8,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:13:00,293543.0,14.0,14.0,0.0,1.0,0.0,4.8357142857442215,1750.0,116.66666666666669,0.9333333333333332,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:13:15,293558.0,15.0,15.0,0.0,1.0,0.0,3.439999999990687,1500.0,100.0,1.0,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:13:30,293577.0,19.0,19.0,0.0,1.0,0.0,6.010526315799277,3690.0,246.0,1.2666666666666666,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:13:45,293599.0,22.0,22.0,0.0,1.0,0.0,3.263636363627897,2000.0,133.33333333333334,1.4666666666666666,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:14:00,293634.0,35.0,35.0,0.0,1.0,0.0,4.1614285714325625,4805.0,320.3333333333333,2.333333333333333,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:14:15,293664.0,30.0,30.0,0.0,1.0,0.0,4.768333333334885,4680.0,312.0,2.0,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:14:30,293692.0,28.0,28.0,0.0,1.0,0.0,5.846428571426908,4940.0,329.3333333333333,1.8666666666666667,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:14:45,293736.0,44.0,44.0,0.0,1.0,0.0,3.542045454547571,5315.0,354.3333333333333,2.933333333333333,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:15:00,293773.0,37.0,37.0,0.0,1.0,0.0,3.8256756756706416,4565.0,304.3333333333333,2.466666666666667,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:15:15,293806.0,33.0,33.0,0.0,1.0,0.0,95.52727272726284,4690.0,312.6666666666667,2.2,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:15:30,293858.0,52.0,52.0,0.0,1.0,0.0,5.053846153851527,7680.0,512.0,3.466666666666667,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:15:45,293909.0,51.0,51.0,0.0,1.0,0.0,5.338235294122212,8380.0,558.6666666666666,3.4,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:16:00,293937.0,28.0,28.0,0.0,1.0,0.0,78.57142857143688,3125.0,208.33333333333331,1.8666666666666667,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:16:15,293975.0,38.0,38.0,0.0,1.0,0.0,60.08815789472092,6610.0,440.6666666666667,2.533333333333333,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:16:30,294025.0,50.0,50.0,0.0,1.0,0.0,3.423000000002794,4940.0,329.3333333333333,3.333333333333333,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:16:45,294070.0,45.0,45.0,0.0,1.0,0.0,81.29111111110801,6805.0,453.6666666666667,3.0,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:17:00,294116.0,46.0,46.0,0.0,1.0,0.0,44.49021739131042,7815.0,521.0,3.066666666666667,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:17:15,294175.0,59.0,59.0,0.0,1.0,0.0,4.77542372881356,8495.0,566.3333333333334,3.933333333333333,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:17:30,294191.0,16.0,16.0,0.0,1.0,0.0,7.446875000008731,3555.0,237.0,1.0666666666666669,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:17:45,294195.0,4.0,4.0,0.0,1.0,0.0,6.8250000000116415,750.0,50.0,0.2666666666666666,15S,green,Normal
checkoutservice,cartservice,2025-03-10 16:18:00,294201.0,6.0,6.0,0.0,1.0,0.0,2.866666666658906,500.0,33.333333333333336,0.4,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:09:15,509007.0,33.0,33.0,0.0,1.0,0.0,2.009090909099376,2990.0,199.33333333333331,2.2,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:09:30,509044.0,37.0,37.0,0.0,1.0,0.0,2.644594594584526,4935.0,329.0,2.466666666666667,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:09:45,509099.0,55.0,55.0,0.0,1.0,0.0,2.317272727276114,6995.0,466.3333333333333,3.6666666666666665,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:10:00,509137.0,38.0,38.0,0.0,1.0,0.0,34.99210526315667,6085.0,405.6666666666667,2.533333333333333,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:10:15,509202.0,65.0,65.0,0.0,1.0,0.0,19.223076923076924,7120.0,474.6666666666667,4.333333333333333,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:10:30,509250.0,48.0,48.0,0.0,1.0,0.0,22.44375000000582,6995.0,466.3333333333333,3.2,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:10:45,509320.0,70.0,70.0,0.0,1.0,0.0,15.606428571427909,9650.0,643.3333333333334,4.666666666666667,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:11:00,509395.0,75.0,75.0,0.0,1.0,0.0,26.87200000000186,9180.0,612.0,5.0,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:11:15,509480.0,85.0,85.0,0.0,1.0,0.0,35.2811764705844,10215.0,681.0,5.666666666666667,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:11:30,509521.0,41.0,41.0,0.0,1.0,0.0,27.479268292674977,8375.0,558.3333333333334,2.7333333333333334,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:11:45,509584.0,63.0,63.0,0.0,1.0,0.0,23.025396825402,7580.0,505.3333333333333,4.2,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:12:00,509693.0,109.0,109.0,0.0,1.0,0.0,26.72889908256838,12630.0,842.0,7.266666666666667,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:12:15,509770.0,77.0,77.0,0.0,1.0,0.0,43.72337662337299,9985.0,665.6666666666666,5.133333333333334,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:12:30,509839.0,69.0,69.0,0.0,1.0,0.0,24.62971014492686,8835.0,589.0,4.6,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:12:45,509845.0,6.0,6.0,0.0,1.0,0.0,861.2833333332479,4475.0,298.3333333333333,0.4,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:13:00,509858.0,13.0,13.0,0.0,1.0,0.0,2.3615384615707,1610.0,107.33333333333331,0.8666666666666667,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:13:15,509871.0,13.0,13.0,0.0,1.0,0.0,2.434615384608221,1495.0,99.66666666666669,0.8666666666666667,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:13:30,509898.0,27.0,27.0,0.0,1.0,0.0,2.300000000003449,3210.0,214.0,1.8,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:13:45,509914.0,16.0,16.0,0.0,1.0,0.0,2.987500000032014,1840.0,122.66666666666669,1.0666666666666669,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:14:00,509945.0,31.0,31.0,0.0,1.0,0.0,6.396774193527357,3910.0,260.6666666666667,2.066666666666667,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:14:15,509989.0,44.0,44.0,0.0,1.0,0.0,2.573863636368928,5855.0,390.3333333333333,2.933333333333333,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:14:30,510028.0,39.0,39.0,0.0,1.0,0.0,2.946153846151458,5050.0,336.6666666666667,2.6,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:14:45,510084.0,56.0,56.0,0.0,1.0,0.0,45.313392857147846,6650.0,443.3333333333333,3.733333333333333,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:15:00,510128.0,44.0,44.0,0.0,1.0,0.0,28.44545454545137,7120.0,474.6666666666667,2.933333333333333,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:15:15,510172.0,44.0,44.0,0.0,1.0,0.0,5.00568181818711,6765.0,451.0,2.933333333333333,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:15:30,510219.0,47.0,47.0,0.0,1.0,0.0,26.04787234042058,6440.0,429.3333333333333,3.1333333333333333,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:15:45,510298.0,79.0,79.0,0.0,1.0,0.0,3.306962025316456,9065.0,604.3333333333334,5.266666666666667,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:16:00,510359.0,61.0,61.0,0.0,1.0,0.0,23.15491803279376,8720.0,581.3333333333334,4.066666666666666,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:16:15,510400.0,41.0,41.0,0.0,1.0,0.0,10.229268292674975,5625.0,375.0,2.7333333333333334,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:16:30,510451.0,51.0,51.0,0.0,1.0,0.0,27.436274509808488,5625.0,375.0,3.4,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:16:45,510512.0,61.0,61.0,0.0,1.0,0.0,13.054098360656502,9640.0,642.6666666666666,4.066666666666666,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:17:00,510596.0,84.0,84.0,0.0,1.0,0.0,19.896428571429126,9870.0,658.0,5.6,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:17:15,510665.0,69.0,69.0,0.0,1.0,0.0,42.4536231884031,8375.0,558.3333333333334,4.6,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:17:30,510747.0,82.0,82.0,0.0,1.0,0.0,30.20060975609984,12305.0,820.3333333333334,5.466666666666667,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:17:45,510751.0,4.0,4.0,0.0,1.0,0.0,40.96249999996508,2750.0,183.33333333333331,0.2666666666666666,15S,green,Normal
checkoutservice,currencyservice,2025-03-10 16:18:00,510753.0,2.0,2.0,0.0,1.0,0.0,2.549999999930151,230.0,15.333333333333334,0.1333333333333333,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:09:15,145976.0,15.0,15.0,0.0,1.0,0.0,1.969999999999224,4125.0,275.0,1.0,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:09:30,145991.0,15.0,15.0,0.0,1.0,0.0,2.176666666668219,4145.0,276.3333333333333,1.0,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:09:45,146009.0,18.0,18.0,0.0,1.0,0.0,3.2222222222222223,7020.0,468.0,1.2,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:10:00,146025.0,16.0,16.0,0.0,1.0,0.0,2.7999999999992724,5140.0,342.6666666666667,1.0666666666666669,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:10:15,146045.0,20.0,20.0,0.0,1.0,0.0,3.154999999998836,7765.0,517.6666666666666,1.3333333333333333,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:10:30,146070.0,25.0,25.0,0.0,1.0,0.0,1.914000000001397,5345.0,356.3333333333333,1.6666666666666667,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:10:45,146086.0,16.0,16.0,0.0,1.0,0.0,5.165624999997817,8330.0,555.3333333333334,1.0666666666666669,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:11:00,146119.0,33.0,33.0,0.0,1.0,0.0,2.163636363637069,9060.0,604.0,2.2,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:11:15,146145.0,26.0,26.0,0.0,1.0,0.0,3.015384615385511,9845.0,656.3333333333334,1.7333333333333334,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:11:30,146162.0,17.0,17.0,0.0,1.0,0.0,2.45882352941108,5720.0,381.3333333333333,1.1333333333333333,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:11:45,146189.0,27.0,27.0,0.0,1.0,0.0,3.2851851851813048,7985.0,532.3333333333334,1.8,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:12:00,146218.0,29.0,29.0,0.0,1.0,0.0,3.0551724137963148,11035.0,735.6666666666666,1.9333333333333331,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:12:15,146242.0,24.0,24.0,0.0,1.0,0.0,4.364583333333333,9235.0,615.6666666666666,1.6,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:12:30,146256.0,14.0,14.0,0.0,1.0,0.0,4.925000000000831,6285.0,419.0,0.9333333333333332,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:12:45,146261.0,5.0,5.0,0.0,1.0,0.0,2.4400000000023283,1150.0,76.66666666666667,0.3333333333333333,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:13:00,146268.0,7.0,7.0,0.0,1.0,0.0,2.185714285712623,2470.0,164.66666666666666,0.4666666666666667,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:13:15,146275.0,7.0,7.0,0.0,1.0,0.0,2.4714285714269084,1800.0,120.0,0.4666666666666667,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:13:30,146285.0,10.0,10.0,0.0,1.0,0.0,3.464999999990687,3935.0,262.3333333333333,0.6666666666666666,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:13:45,146295.0,10.0,10.0,0.0,1.0,0.0,1.6300000000104773,1830.0,122.0,0.6666666666666666,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:14:00,146311.0,16.0,16.0,0.0,1.0,0.0,2.609375,5295.0,353.0,1.0666666666666669,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:14:15,146327.0,16.0,16.0,0.0,1.0,0.0,2.6124999999992724,4900.0,326.6666666666667,1.0666666666666669,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:14:30,146343.0,16.0,16.0,0.0,1.0,0.0,2.993750000001455,6275.0,418.3333333333333,1.0666666666666669,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:14:45,146363.0,20.0,20.0,0.0,1.0,0.0,2.394999999998254,5810.0,387.3333333333333,1.3333333333333333,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:15:00,146376.0,13.0,13.0,0.0,1.0,0.0,3.60384615384884,6040.0,402.6666666666667,0.8666666666666667,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:15:15,146394.0,18.0,18.0,0.0,1.0,0.0,2.5416666666666665,4645.0,309.6666666666667,1.2,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:15:30,146422.0,28.0,28.0,0.0,1.0,0.0,2.2214285714269084,8165.0,544.3333333333334,1.8666666666666667,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:15:45,146449.0,27.0,27.0,0.0,1.0,0.0,2.4166666666666665,7815.0,521.0,1.8,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:16:00,146460.0,11.0,11.0,0.0,1.0,0.0,5.913636363640597,7180.0,478.6666666666667,0.7333333333333333,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:16:15,146482.0,22.0,22.0,0.0,1.0,0.0,2.220454545453487,5335.0,355.6666666666667,1.4666666666666666,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:16:30,146504.0,22.0,22.0,0.0,1.0,0.0,2.127272727272198,5855.0,390.3333333333333,1.4666666666666666,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:16:45,146526.0,22.0,22.0,0.0,1.0,0.0,4.015909090910679,8705.0,580.3333333333334,1.4666666666666666,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:17:00,146554.0,28.0,28.0,0.0,1.0,0.0,2.976785714284883,9390.0,626.0,1.8666666666666667,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:17:15,146582.0,28.0,28.0,0.0,1.0,0.0,3.294642857142857,8840.0,589.3333333333334,1.8666666666666667,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:17:30,146592.0,10.0,10.0,0.0,1.0,0.0,5.195000000001164,6435.0,429.0,0.6666666666666666,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:17:45,146594.0,2.0,2.0,0.0,1.0,0.0,4.574999999982538,855.0,57.0,0.1333333333333333,15S,green,Normal
checkoutservice,emailservice,2025-03-10 16:18:00,146597.0,3.0,3.0,0.0,1.0,0.0,1.0166666666821886,985.0,65.66666666666667,0.2,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:09:15,145964.0,11.0,11.0,0.0,1.0,0.0,4.140909090902741,2175.0,145.0,0.7333333333333333,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:09:30,145980.0,16.0,16.0,0.0,1.0,0.0,2.9187500000043656,1890.0,126.0,1.0666666666666669,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:09:45,145998.0,18.0,18.0,0.0,1.0,0.0,3.4972222222196354,3255.0,217.0,1.2,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:10:00,146013.0,15.0,15.0,0.0,1.0,0.0,4.189999999998448,2295.0,153.0,1.0,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:10:15,146034.0,21.0,21.0,0.0,1.0,0.0,2.754761904760796,2985.0,199.0,1.4,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:10:30,146052.0,18.0,18.0,0.0,1.0,0.0,3.719444444448325,2565.0,171.0,1.2,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:10:45,146079.0,27.0,27.0,0.0,1.0,0.0,4.0148148148156775,4470.0,298.0,1.8,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:11:00,146098.0,19.0,19.0,0.0,1.0,0.0,2.881578947368421,2025.0,135.0,1.2666666666666666,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:11:15,146128.0,30.0,30.0,0.0,1.0,0.0,3.823333333331781,5280.0,352.0,2.0,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:11:30,146149.0,21.0,21.0,0.0,1.0,0.0,3.385714285713177,3660.0,244.0,1.4,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:11:45,146168.0,19.0,19.0,0.0,1.0,0.0,3.25789473684333,2430.0,162.0,1.2666666666666666,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:12:00,146203.0,35.0,35.0,0.0,1.0,0.0,3.419999999998669,5280.0,352.0,2.333333333333333,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:12:15,146230.0,27.0,27.0,0.0,1.0,0.0,3.56296296296555,3930.0,262.0,1.8,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:12:30,146248.0,18.0,18.0,0.0,1.0,0.0,4.394444444443151,3660.0,244.0,1.2,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:12:45,146257.0,9.0,9.0,0.0,1.0,0.0,4.055555555555555,1350.0,90.0,0.6,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:13:00,146264.0,7.0,7.0,0.0,1.0,0.0,2.7571428571495096,810.0,54.0,0.4666666666666667,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:13:15,146270.0,6.0,6.0,0.0,1.0,0.0,4.558333333329453,945.0,63.0,0.4,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:13:30,146279.0,9.0,9.0,0.0,1.0,0.0,4.277777777777778,2040.0,136.0,0.6,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:13:45,146290.0,11.0,11.0,0.0,1.0,0.0,2.3090909090930256,1080.0,72.0,0.7333333333333333,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:14:00,146299.0,9.0,9.0,0.0,1.0,0.0,4.172222222214462,1485.0,99.0,0.6,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:14:15,146318.0,19.0,19.0,0.0,1.0,0.0,2.9394736842093008,2985.0,199.0,1.2666666666666666,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:14:30,146333.0,15.0,15.0,0.0,1.0,0.0,3.1800000000046564,1890.0,126.0,1.0,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:14:45,146351.0,18.0,18.0,0.0,1.0,0.0,3.322222222218341,2160.0,144.0,1.2,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:15:00,146369.0,18.0,18.0,0.0,1.0,0.0,4.338888888894063,3660.0,244.0,1.2,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:15:15,146388.0,19.0,19.0,0.0,1.0,0.0,4.207894736839655,3255.0,217.0,1.2666666666666666,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:15:30,146407.0,19.0,19.0,0.0,1.0,0.0,2.831578947370872,2160.0,144.0,1.2666666666666666,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:15:45,146432.0,25.0,25.0,0.0,1.0,0.0,6.431999999997206,4335.0,289.0,1.6666666666666667,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:16:00,146453.0,21.0,21.0,0.0,1.0,0.0,3.911904761905871,3105.0,207.0,1.4,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:16:15,146469.0,16.0,16.0,0.0,1.0,0.0,3.5500000000029104,2850.0,190.0,1.0666666666666669,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:16:30,146487.0,18.0,18.0,0.0,1.0,0.0,3.047222222220929,2295.0,153.0,1.2,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:16:45,146511.0,24.0,24.0,0.0,1.0,0.0,4.345833333330423,4200.0,280.0,1.6,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:17:00,146541.0,30.0,30.0,0.0,1.0,0.0,2.636666666669771,3660.0,244.0,2.0,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:17:15,146565.0,24.0,24.0,0.0,1.0,0.0,4.608333333332364,3375.0,225.0,1.6,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:17:30,146590.0,25.0,25.0,0.0,1.0,0.0,3.731999999997206,4200.0,280.0,1.6666666666666667,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:17:45,146593.0,3.0,3.0,0.0,1.0,0.0,10.150000000023285,1215.0,81.0,0.2,15S,green,Normal
checkoutservice,paymentservice,2025-03-10 16:18:00,146594.0,1.0,1.0,0.0,1.0,0.0,3.049999999930151,135.0,9.0,0.0666666666666666,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:09:15,362266.0,14.0,14.0,0.0,1.0,0.0,1.1214285714210876,1575.0,105.0,0.9333333333333332,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:09:30,362291.0,25.0,25.0,0.0,1.0,0.0,1.2100000000023283,3335.0,222.33333333333331,1.6666666666666667,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:09:45,362320.0,29.0,29.0,0.0,1.0,0.0,1.2913793103432218,3785.0,252.33333333333331,1.9333333333333331,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:10:00,362350.0,30.0,30.0,0.0,1.0,0.0,1.4166666666666667,3870.0,258.0,2.0,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:10:15,362392.0,42.0,42.0,0.0,1.0,0.0,2.248809523808415,4930.0,328.6666666666667,2.8,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:10:30,362422.0,30.0,30.0,0.0,1.0,0.0,1.8516666666682189,4070.0,271.3333333333333,2.0,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:10:45,362466.0,44.0,44.0,0.0,1.0,0.0,4.193181818181818,5330.0,355.3333333333333,2.933333333333333,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:11:00,362511.0,45.0,45.0,0.0,1.0,0.0,2.478888888889924,5350.0,356.6666666666667,3.0,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:11:15,362565.0,54.0,54.0,0.0,1.0,0.0,3.3787037037028416,6805.0,453.6666666666667,3.6,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:11:30,362597.0,32.0,32.0,0.0,1.0,0.0,5.051562500004366,4500.0,300.0,2.1333333333333333,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:11:45,362635.0,38.0,38.0,0.0,1.0,0.0,3.6671052631588137,4750.0,316.6666666666667,2.533333333333333,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:12:00,362703.0,68.0,68.0,0.0,1.0,0.0,3.107352941174588,8630.0,575.3333333333334,4.533333333333333,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:12:15,362754.0,51.0,51.0,0.0,1.0,0.0,3.919607843138853,6085.0,405.6666666666667,3.4,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:12:30,362804.0,50.0,50.0,0.0,1.0,0.0,2.829999999998836,5225.0,348.3333333333333,3.333333333333333,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:12:45,362813.0,9.0,9.0,0.0,1.0,0.0,18.005555555554263,2390.0,159.33333333333334,0.6,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:13:00,362821.0,8.0,8.0,0.0,1.0,0.0,1.1750000000029104,850.0,56.66666666666666,0.5333333333333333,15S,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:13:15,362828.0,7.0,7.0,0.0,1.0,0.0,1.0499999999966738,735.0,49.0,0.4666666666666667,15S,green,Normal
